id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1544881881,Haberman Ave from Industry to Proxim Way,4th Division,,,115,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Industry_to_Proxim_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.4204664,-80.0023937
2139070026,Haberman Ave from Loyal Way to Freeland St,4th Division,,Concrete,151,40,1,7,674,102,7,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Loyal_Way_to_Freeland_St.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41928753,-80.00232735
37771314,Haberman Ave from Orient Way to Sylvania Ave,4th Division,,Concrete,107,6,1,6,646,68,6,6,5,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Orient_Way_to_Sylvania_Ave.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41718691,-80.00235793
1564520811,Haberman Ave from Proxim Way to Climax St.,4th Division,,,97,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Proxim_Way_to_Climax_St..jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.4201199,-80.00237315
1945100903,Habit Way from Howard St to Compromise St,1st Division,1947-01-01,Concrete,211,144,0,100,323,19,2,5,4,https://tools.wprdc.org/images/pittsburgh/steps/Habit_Way_from_Howard_St_to_Compromise_St.jpg,Fineview,1,24,42003250900,1,24,1,1-6,40.46099311,-80.00055976
1223609326,Hall St and Wardwell St,1st Division,1948-01-01,Concrete,296,71,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hall_St_and_Wardwell_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47666856,-80.02736983
1362618629,Halpin St from Leipsic Way to Natchez St,5th Division,1952-01-01,Concrete,95,,1,10,1294,114,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Leipsic_Way_to_Natchez_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42889483,-80.01056242
2003648552,Halpin St from Maple Terrace to Belonda St,5th Division,1952-01-01,Concrete,154,,1,10,1309,124,10,7,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Maple_Terrace_to_Belonda_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42955575,-80.01093388
1241623671,Halpin St from Natchez St to Maple Terrace,5th Division,1952-01-01,Concrete,75,,1,10,1298,124,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Natchez_St_to_Maple_Terrace.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42921886,-80.01065224
1911036097,Halpin Way from Leipsic Way to Natchez St,5th Division,1952-01-01,Concrete,75,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_Way_from_Leipsic_Way_to_Natchez_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.4285881,-80.01046233
307908069,Halsey Place from Colorado St to Mannheim St,1st Division,1984-01-01,Concrete,264,43,1,2,318,56,3,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Halsey_Place_from_Colorado_St_to_Mannheim_St.jpg,Marshall-Shadeland,1,27,42003270400,1,27,1,1-9,40.4641135,-80.03087646
1978570066,Hamlet St from Lawn St to Ophelia St,3rd Division,,Concrete,231,15,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hamlet_St_from_Lawn_St_to_Ophelia_St.jpg,South Oakland,6,4,42003040900,3,4,4,2-10,40.43474618,-79.96343345
848212798,Hampshire Ave from Canton Ave to Napoleon St,5th Division,,Concrete,214,58,0,100,551,321,7,8,7,https://tools.wprdc.org/images/pittsburgh/steps/Hampshire_Ave_from_Canton_Ave_to_Napoleon_St.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41046038,-80.02967122
1542056997,Hampshire Ave from Graymore St to Canton Ave,5th Division,1951-01-01,Concrete,345,112,0,100,454,7,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Hampshire_Ave_from_Graymore_St_to_Canton_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41044606,-80.0305365
806931698,Hampton St at King Ave from Heths Ave,2nd Division,1976-01-01,Concrete,197,23,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hampton_St_at_King_Ave_from_Heths_Ave.jpg,Highland Park,7,11,42003110200,2,11,5,3-9,40.47654557,-79.92773207
319116090,Hancock St from Ajax St to Monroe St,3rd Division,,Concrete,209,52,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Ajax_St_to_Monroe_St.jpg,Upper Hill,6,5,42003050600,3,5,2,2-24,40.45540782,-79.96371163
2097548340,Hancock St from Herron Ave to Bigelow Blvd,3rd Division,1952-01-01,Concrete,162,50,1,7,986,166,9,3,9,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Herron_Ave_to_Bigelow_Blvd.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45654534,-79.96478326
1519134587,Hancock St from Ridgway St to Ajax St,3rd Division,,Concrete,96,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Ridgway_St_to_Ajax_St.jpg,Upper Hill,6,5,42003060500,3,5,2,2-24,40.45582672,-79.96409318
902753501,Harding St from Dobson St to Fleetwood Way,3rd Division,,Concrete,271,53,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Harding_St_from_Dobson_St_to_Fleetwood_Way.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45784626,-79.96475453
1162188625,Harding St from Fleetwood Way to Herron Ave,3rd Division,,Concrete,130,53,0,100,959,161,8,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Harding_St_from_Fleetwood_Way_to_Herron_Ave.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45751126,-79.96449849
2037536636,Harding St from Herron Ave to Dobson St,3rd Division,1944-01-01,Concrete,143,80,0,100,882,212,9,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Harding_St_from_Herron_Ave_to_Dobson_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45819999,-79.96516999
903695425,Harding Way from Bigelow Blvd to Ridgway St,3rd Division,1944-01-01,Concrete,106,71,0,100,299,24,4,9,5,https://tools.wprdc.org/images/pittsburgh/steps/Harding_Way_from_Bigelow_Blvd_to_Ridgway_St.jpg,Polish Hill,7,6,42003060500,3,6,2,2-24,40.45646951,-79.96337679
1726251189,Harding Way to Bigelow Blvd,3rd Division,1949-01-01,Concrete,31,27,0,100,758,163,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Harding_Way_to_Bigelow_Blvd.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45678568,-79.9636287
545104181,Harpster St from Lager St to Claim St,1st Division,1949-01-01,Concrete,164,45,2,2,629,105,5,2,5,https://tools.wprdc.org/images/pittsburgh/steps/Harpster_St_from_Lager_St_to_Claim_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-24,40.46386317,-79.98472778
643907932,Harry St from Bernhardt Way to Lisbon St,3rd Division,,Wood,94,41,0,100,214,3,1,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Harry_St_from_Bernhardt_Way_to_Lisbon_St.jpg,Upper Hill,6,5,42003050600,3,5,2,2-24,40.45707787,-79.95708799
869309728,Hartford St from Fritz St to Hartford St,4th Division,,Wood,275,77,0,100,280,2,2,3,4,https://tools.wprdc.org/images/pittsburgh/steps/Hartford_St_from_Fritz_St_to_Hartford_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42501388,-79.9878867
1677264967,Hartford St to Dead End,4th Division,,Wood,76,41,0,100,168,2,1,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Hartford_St_to_Dead_End.jpg,Allentown,3,18,42003170600,5,18,3,4-5,40.42492668,-79.98825885
126140055,Harwood Way from Busway to Secane Ave,DOMI - Signs and Markings,1949-01-01,Concrete,204,21,0,100,945,1643,10,7,10,https://tools.wprdc.org/images/pittsburgh/steps/Harwood_Way_from_Busway_to_Secane_Ave.jpg,Mount Washington,3,18,42003191500,5,18,3,4-5,40.42191849,-80.00380602
2039944559,Hatford St to Windom St,4th Division,,Wood,58,20,0,100,157,2,3,8,6,https://tools.wprdc.org/images/pittsburgh/steps/Hatford_St_to_Windom_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42496153,-79.98849174
150117324,Haverhill St at Oakwood St,2nd Division,1949-01-01,Concrete,125,31,0,100,731,125,6,1,4,https://tools.wprdc.org/images/pittsburgh/steps/Haverhill_St_at_Oakwood_St.jpg,East Hills,9,13,42003130600,2,13,5,3-17,40.45227118,-79.8847818
612863773,Hawkins St from Ellis St to Perrysville Ave,1st Division,,Wood,195,49,1,7,802,276,9,5,8,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Ellis_St_to_Perrysville_Ave.jpg,Perry South,6,26,42003261500,1,26,1,1-23,40.47254333,-80.01078833
393239418,Hawkins St from Marshall Ave to Matson St,1st Division,,Wood,158,80,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Marshall_Ave_to_Matson_St.jpg,Perry South,6,26,42003261500,1,26,1,1-12,40.4724125,-80.01607154
1109326293,Hawkins St from Perrysville Ave to Veteran St,1st Division,1950-01-01,Concrete,150,72,1,3,745,237,7,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Perrysville_Ave_to_Veteran_St.jpg,Perry South,6,26,42003261500,1,26,1,1-23,40.47262169,-80.00984218
425403223,Hawkins St from Shelton St to Ellis St,1st Division,,Wood,178,55,1,6,823,275,9,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Hawkins_St_from_Shelton_St_to_Ellis_St.jpg,Perry South,6,26,42003261500,1,26,1,1-23,40.47251264,-80.01153393
37411413,Hawrdige Way from Denise St to Nobles Lane,4th Division,,Concrete,156,22,0,100,199,188,3,7,2,https://tools.wprdc.org/images/pittsburgh/steps/Hawrdige_Way_from_Denise_St_to_Nobles_Lane.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39919116,-79.99807964
47837538,Heberton St at Farmhouse Rd to Bunker Hill St,2nd Division,,Concrete,260,21,0,100,387,19,4,7,2,https://tools.wprdc.org/images/pittsburgh/steps/Heberton_St_at_Farmhouse_Rd_to_Bunker_Hill_St.jpg,Highland Park,7,11,42003110600,2,11,5,3-9,40.47778849,-79.91422374
790961910,Heckelman St and Eggers St from E Ohio St,1st Division,,Concrete,176,,0,100,618,80,4,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Heckelman_St_and_Eggers_St_from_E_Ohio_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46810824,-79.97761633
36516302,Hemlock St from James St to Compromise St,1st Division,1948-01-01,Concrete,338,143,1,4,815,347,8,2,9,https://tools.wprdc.org/images/pittsburgh/steps/Hemlock_St_from_James_St_to_Compromise_St.jpg,East Allegheny,1,25,42003563200,1,25,1,1-10,40.45831459,-80.00150851
313910388,Henderson St from Fountain St,1st Division,,Concrete,41,11,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Henderson_St_from_Fountain_St.jpg,Fineview,6,25,42003250900,1,25,1,1-10,40.45907518,-80.00661939
1413485975,Herman St and Adair St from Herman St,1st Division,,Concrete,168,17,1,4,663,54,5,4,9,https://tools.wprdc.org/images/pittsburgh/steps/Herman_St_and_Adair_St_from_Herman_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46014435,-79.98738176
978542470,Herron Ave at Bedford Ave,3rd Division,,Concrete,47,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Bedford_Ave.jpg,Bedford Dwellings,6,5,42003050900,3,5,2,2-5,40.45297502,-79.96520992
832196448,Herron Ave at Bigelow Blvd,3rd Division,,Concrete,38,38,1,4,930,81,6,1,9,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Bigelow_Blvd.jpg,Polish Hill,7,6,42003060500,6,6,2,2-24,40.45581629,-79.96582069
326961571,Herron Ave at Wylie Ave,3rd Division,1934-01-01,Concrete,25,12,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Herron_Ave_at_Wylie_Ave.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45076844,-79.96521103
1507374981,High St at Itin St,1st Division,,Stone,12,4,0,100,647,43,3,1,4,https://tools.wprdc.org/images/pittsburgh/steps/High_St_at_Itin_St.jpg,Spring Garden,1,24,42003241200,1,24,1,1-5,40.4596702,-79.9946522
975348020,Highnote Way from Alries St to E Meyers St,4th Division,,Concrete,225,,2,7,1184,152,8,2,8,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Alries_St_to_E_Meyers_St.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.4000289,-79.98582557
790257961,Highnote Way from Anglo Way to Birmingham Ave,4th Division,1972-01-01,Concrete,158,,1,9,1109,68,9,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Anglo_Way_to_Birmingham_Ave.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.40267786,-79.98641144
1698171564,Highnote Way from Birmingham Ave to The Boulevard,4th Division,1972-01-01,Concrete,354,,1,9,1252,156,10,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_Birmingham_Ave_to_The_Boulevard.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.40186494,-79.98631487
1166574378,Highnote Way from E Meyers St to Romance Way,4th Division,,Concrete,134,,1,9,1154,109,10,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Highnote_Way_from_E_Meyers_St_to_Romance_Way.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.40064381,-79.98601784
794340414,Hilltop St from Gladstone St to Parnell St,3rd Division,,Asphalt/Wood,173,27,0,100,326,10,5,10,5,https://tools.wprdc.org/images/pittsburgh/steps/Hilltop_St_from_Gladstone_St_to_Parnell_St.jpg,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41560265,-79.94196549
721121348,Hilltop St from Winterburn Ave to Georgekay Rd,3rd Division,1949-01-01,Concrete,205,84,0,100,409,14,2,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Hilltop_St_from_Winterburn_Ave_to_Georgekay_Rd.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.41596033,-79.9401592
942282232,Hillview St and E Saw Mill Run to Kingwood St,4th Division,1950-01-01,Concrete,330,95,0,100,440,93,4,3,4,https://tools.wprdc.org/images/pittsburgh/steps/Hillview_St_and_E_Saw_Mill_Run_to_Kingwood_St.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.38145102,-79.99634515
1983104539,Hillview St from Kingwood St to Homehurst St,4th Division,1949-01-01,Concrete,344,111,0,100,221,93,4,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Hillview_St_from_Kingwood_St_to_Homehurst_St.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.38022629,-79.99781927
643040351,Hobson St from Breining St,4th Division,,Concrete,22,18,1,9,691,98,10,10,7,https://tools.wprdc.org/images/pittsburgh/steps/Hobson_St_from_Breining_St.jpg,Brookline,4,19,42003191800,5,19,6,4-26,40.39003813,-80.00857108
175542721,Hodge St to Dead End,3rd Division,1945-01-01,Concrete,158,26,0,100,443,60,2,1,4,https://tools.wprdc.org/images/pittsburgh/steps/Hodge_St_to_Dead_End.jpg,South Oakland,3,4,42003040900,3,4,4,2-11,40.43263613,-79.95933182
213539979,Hodge St to Mackey St,3rd Division,,Asphalt/Wood,108,18,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hodge_St_to_Mackey_St.jpg,South Oakland,3,4,42003040900,3,4,4,2-11,40.43377768,-79.95889707
952208964,Hollace St to Orbin St,3rd Division,,Concrete,33,33,1,9,638,91,9,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Hollace_St_to_Orbin_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45070571,-79.9677246
840781604,Holt St from Sterling St,4th Division,,Wood,180,47,0,100,783,0,4,4,6,https://tools.wprdc.org/images/pittsburgh/steps/Holt_St_from_Sterling_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.4222562,-79.9736878
2138829449,Hoosac St from Alger St to Neeb St East,3rd Division,,Concrete,310,51,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Alger_St_to_Neeb_St_East.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42713469,-79.94128257
1476634806,Hoosac St from Alger St to Neeb St West,3rd Division,,Concrete,311,45,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Alger_St_to_Neeb_St_West.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42710879,-79.94140024
740572644,Hoosac St from Neeb St West,3rd Division,,Concrete,18,7,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hoosac_St_from_Neeb_St_West.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42760104,-79.94160957
320381593,Horning St from Ivyglen St to Lodge St,4th Division,,Concrete,316,46,0,100,593,93,5,3,5,https://tools.wprdc.org/images/pittsburgh/steps/Horning_St_from_Ivyglen_St_to_Lodge_St.jpg,Overbrook,4,32,42003320400,5,32,3,4-23,40.38204818,-79.99417073
1307398990,Hunnell St from Leister St to Hunnell St,1st Division,,Wood,216,50,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hunnell_St_from_Leister_St_to_Hunnell_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46376115,-79.99341248
1878353216,Hunnell St from Yetta Ave to Leister St,1st Division,,Wood,151,66,0,100,630,67,5,4,4,https://tools.wprdc.org/images/pittsburgh/steps/Hunnell_St_from_Yetta_Ave_to_Leister_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.4632729,-79.99319761
1682996008,Huxley St from Chartiers Ave to Adon St,5th Division,1949-01-01,Concrete,108,56,1,4,963,79,6,1,7,https://tools.wprdc.org/images/pittsburgh/steps/Huxley_St_from_Chartiers_Ave_to_Adon_St.jpg,Sheraden,2,20,42003202200,5,20,6,1-16,40.45327718,-80.06182956
1746714997,Huxley St from Emporia St to Tybee St,5th Division,,Brick/Asphalt,262,12,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Huxley_St_from_Emporia_St_to_Tybee_St.jpg,Sheraden,2,20,42003202200,5,20,6,1-16,40.45263853,-80.06109753
1637790311,Hyena St from Marvista St to Success St,1st Division,1945-01-01,Concrete,245,166,0,100,364,61,6,9,9,https://tools.wprdc.org/images/pittsburgh/steps/Hyena_St_from_Marvista_St_to_Success_St.jpg,California-Kirkbride,6,21,42003250700,1,21,1,1-9,40.46208227,-80.02647627
1880426901,Inglenook Pl from Singer Pl to Sickles St,2nd Division,1944-01-01,Concrete,227,,0,100,671,65,5,3,5,https://tools.wprdc.org/images/pittsburgh/steps/Inglenook_Pl_from_Singer_Pl_to_Sickles_St.jpg,East Hills,9,13,42003130600,2,13,5,3-17,40.45132302,-79.88298884
700477853,Inglenook Place from Oakwood St to Singer Pl,2nd Division,1944-01-01,Concrete,280,,0,100,821,96,7,3,6,https://tools.wprdc.org/images/pittsburgh/steps/Inglenook_Place_from_Oakwood_St_to_Singer_Pl.jpg,East Hills,9,13,42003130600,2,13,5,3-17,40.45113218,-79.88401613
1883065683,Inglis St from Smithton Ave,1st Division,,Concrete,83,28,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Inglis_St_from_Smithton_Ave.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.4744128,-80.02818426
1859229416,Interboro Ave at Oakleaf Dr,3rd Division,,Concrete,28,18,1,1,476,79,3,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Interboro_Ave_at_Oakleaf_Dr.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37068018,-79.91288255
248159793,Iowa St from Centre Ave to Avalon St,3rd Division,,Concrete,62,50,4,7,747,315,10,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Iowa_St_from_Centre_Ave_to_Avalon_St.jpg,Terrace Village,6,5,42003051000,3,5,2,2-22,40.44819046,-79.95923444
1477924688,Iowa St from Centre Ave to Ewart Dr,3rd Division,,Concrete,60,52,4,10,751,315,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Iowa_St_from_Centre_Ave_to_Ewart_Dr.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.44851272,-79.9589227
471909075,Ireland Way 1,1st Division,,Concrete,99,35,1,1,285,41,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Ireland_Way_1.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46683244,-80.03352911
1298046127,Ireland Way 2,1st Division,,Concrete,62,10,1,1,272,36,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Ireland_Way_2.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46673344,-80.03338613
959161300,Irwin Ave from Melrose Ave to Chautauqua Court,1st Division,1946-01-01,Concrete,232,177,0,100,516,51,6,9,8,https://tools.wprdc.org/images/pittsburgh/steps/Irwin_Ave_from_Melrose_Ave_to_Chautauqua_Court.jpg,Perry South,6,25,42003261400,1,25,1,1-12,40.4634539,-80.01764872
857643485,Irwin Ave from Strauss to Chester Ave,1st Division,1946-01-01,Concrete,409,229,0,100,508,31,5,8,4,https://tools.wprdc.org/images/pittsburgh/steps/Irwin_Ave_from_Strauss_to_Chester_Ave.jpg,Perry South,6,26,42003261400,1,26,1,1-12,40.46580658,-80.01842905
689884874,Itin St and Concord St,1st Division,,Concrete,40,11,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Itin_St_and_Concord_St.jpg,Spring Garden,1,23,42003241200,1,23,1,1-5,40.45823407,-79.99538287
70465437,Ivondale St from Ivondale St to Anthony St,3rd Division,1950-01-01,Concrete,34,33,1,6,200,0,4,10,2,https://tools.wprdc.org/images/pittsburgh/steps/Ivondale_St_from_Ivondale_St_to_Anthony_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42750143,-79.94494623
755379182,Jacob St from Brookline Blvd to Sunbeam Way,4th Division,1988-01-01,Concrete,781,364,0,100,401,22,5,10,3,https://tools.wprdc.org/images/pittsburgh/steps/Jacob_St_from_Brookline_Blvd_to_Sunbeam_Way.jpg,Overbrook,4,32,42003320600,5,32,3,4-25,40.3898881,-79.99937152
1049420272,James St to Fountain St,Facilities,1948-01-01,Concrete,97,62,1,6,705,233,9,5,10,https://tools.wprdc.org/images/pittsburgh/steps/James_St_to_Fountain_St.jpg,Central Northside,6,25,42003220600,1,25,1,1-10,40.45853477,-80.00231901
705662424,Jancey St from Butler St to Baker St,2nd Division,,Concrete,241,137,1,8,783,110,9,7,8,https://tools.wprdc.org/images/pittsburgh/steps/Jancey_St_from_Butler_St_to_Baker_St.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48842814,-79.92442331
1968165674,Jane St to Mary St,4th Division,1947-01-01,Concrete,380,114,0,100,366,8,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Jane_St_to_Mary_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42171237,-79.96311111
